Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name
2059,profits_fleet,affected_oa,atlantic,1843377.4084358215,4619003.557226181,1.505728634889579,Effective,All subsidies
2060,profits_fleet,affected_oa,atlantic,1838464.1793851852,4632342.12371254,1.5196803808609838,Effective,All subsidies
2061,profits_fleet,affected_oa,atlantic,1833775.2545785904,4642954.554468155,1.5319103542681005,Effective,All subsidies
2062,profits_fleet,affected_oa,atlantic,1829285.7178516388,4651176.523551941,1.5426189458333524,Effective,All subsidies
2063,profits_fleet,affected_oa,atlantic,1824973.4555077553,4657304.399896622,1.5519847348140403,Effective,All subsidies
2064,profits_fleet,affected_oa,atlantic,1820818.8240041733,4661599.283128738,1.5601664600969953,Effective,All subsidies
2065,profits_fleet,affected_oa,atlantic,1816804.3738145828,4664290.814668655,1.5673049239062862,Effective,All subsidies
2066,profits_fleet,affected_oa,atlantic,1812914.6111578941,4665580.705104828,1.5735247961430232,Effective,All subsidies
2067,profits_fleet,affected_oa,atlantic,1809135.7873530388,4665645.952314377,1.5789362992706706,Effective,All subsidies
2068,profits_fleet,affected_oa,atlantic,1805455.7103157043,4664641.746946335,1.583636762892771,Effective,All subsidies
2069,profits_fleet,affected_oa,atlantic,1801863.574895382,4662704.075342178,1.587712044521961,Effective,All subsidies
2070,profits_fleet,affected_oa,atlantic,1798349.8100876808,4659952.038133621,1.5912378181341813,Effective,All subsidies
2071,profits_fleet,affected_oa,atlantic,1794905.9416499138,4656489.906644821,1.5942807356047202,Effective,All subsidies
2072,profits_fleet,affected_oa,atlantic,1791524.4688692093,4652408.940824509,1.596899468395795,Effective,All subsidies
2073,profits_fleet,affected_oa,atlantic,1788198.7542786598,4647788.992582321,1.5991456382918627,Effective,All subsidies
2074,profits_fleet,affected_oa,atlantic,1784922.9253277779,4642699.917089462,1.6010646461033553,Effective,All subsidies
2075,profits_fleet,affected_oa,atlantic,1781691.786749363,4637202.813419342,1.60269640793471,Effective,All subsidies
2076,profits_fleet,affected_oa,atlantic,1778500.7427725792,4631351.113937378,1.6040760077037532,Effective,All subsidies
2077,profits_fleet,affected_oa,atlantic,1775345.7280602455,4625191.540103912,1.6052342746544512,Effective,All subsidies
2078,profits_fleet,affected_oa,atlantic,1772223.14646101,4618764.940477371,1.6061982937649137,Effective,All subsidies
2079,profits_fleet,affected_oa,atlantic,1769129.816827774,4612107.025146484,1.606991856265501,Effective,All subsidies
2080,profits_fleet,affected_oa,atlantic,1766062.9250297546,4605249.009029388,1.6076358570019804,Effective,All subsidies
2081,profits_fleet,affected_oa,atlantic,1763019.9814720154,4598218.175237656,1.6081486446900168,Effective,All subsidies
2082,profits_fleet,affected_oa,atlantic,1759998.7835769653,4591038.368221283,1.6085463302938217,Effective,All subsidies
2083,profits_fleet,affected_oa,atlantic,1756997.3825497627,4583730.425453186,1.6088430586056168,Effective,All subsidies
2084,profits_fleet,affected_oa,atlantic,1754014.054010868,4576312.555118561,1.6090512471402383,Effective,All subsidies
2085,profits_fleet,affected_oa,atlantic,1751047.2720503807,4568800.666585922,1.60918179623792,Effective,All subsidies
2086,profits_fleet,affected_oa,atlantic,1748095.686223507,4561208.659477234,1.6092442738824135,Effective,All subsidies
2087,profits_fleet,affected_oa,atlantic,1745158.101290226,4553548.67656517,1.609247078071982,Effective,All subsidies
2088,profits_fleet,affected_oa,atlantic,1742233.459227085,4545831.324863434,1.6091975795712943,Effective,All subsidies
2089,profits_fleet,affected_oa,atlantic,1739320.8233828545,4538065.869016647,1.6091022472728373,Effective,All subsidies
2090,profits_fleet,affected_oa,atlantic,1736419.3644161224,4530260.400407791,1.608966758402345,Effective,All subsidies
2091,profits_fleet,affected_oa,atlantic,1733528.3478999138,4522421.984970093,1.6087960952290106,Effective,All subsidies
2092,profits_fleet,affected_oa,atlantic,1730647.12332201,4514556.792440414,1.6085946300679927,Effective,All subsidies
2093,profits_fleet,affected_oa,atlantic,1727775.114414215,4506670.209356308,1.6083661998362846,Effective,All subsidies
2094,profits_fleet,affected_oa,atlantic,1724911.810529232,4498766.937803268,1.6081141716010228,Effective,All subsidies
2095,profits_fleet,affected_oa,atlantic,1722056.7590765953,4490851.081775665,1.607841500058197,Effective,All subsidies
2096,profits_fleet,affected_oa,atlantic,1719209.5588011742,4482926.222612381,1.6075507780089242,Effective,All subsidies
2097,profits_fleet,affected_oa,atlantic,1716369.8538441658,4474995.484962463,1.6072442806774916,Effective,All subsidies
2098,profits_fleet,affected_oa,atlantic,1713537.328499794,4467061.594398499,1.606924004573289,Effective,All subsidies
2099,profits_fleet,affected_oa,atlantic,1710711.7025661469,4459126.9278354645,1.606591701656432,Effective,All subsidies
2100,profits_fleet,affected_oa,atlantic,1707892.7272510529,4451193.557533264,1.606248909261242,Effective,All subsidies
2019,profits_fleet,unaffected_oa,atlantic,-20083262.411473982,-20083262.411473982,0,Effective,All subsidies
2020,profits_fleet,unaffected_oa,atlantic,-14007640.453890169,-5980355.310566272,0.5730647620309657,Effective,All subsidies
2021,profits_fleet,unaffected_oa,atlantic,-9974918.699278891,1903513.0436565098,1.1908299306533816,Effective,All subsidies
2022,profits_fleet,unaffected_oa,atlantic,-7162582.231760066,6816306.658297596,1.9516549252409239,Effective,All subsidies
2023,profits_fleet,unaffected_oa,atlantic,-5177037.930725703,9872878.462872822,2.907051598806592,Effective,All subsidies
2024,profits_fleet,unaffected_oa,atlantic,-3778337.101003808,11618767.852861768,4.075100908750296,Effective,All subsidies
2025,profits_fleet,unaffected_oa,atlantic,-2798288.3980862303,12416552.559006888,5.437195454013482,Effective,All subsidies
2026,profits_fleet,unaffected_oa,atlantic,-2113663.7884117034,12541121.358691934,6.93335677483308,Effective,All subsidies
2027,profits_fleet,unaffected_oa,atlantic,-1634352.5808328968,12206477.941068929,8.468693159739301,Effective,All subsidies
2028,profits_fleet,unaffected_oa,atlantic,-1295657.6313017574,11577104.158121224,9.935311210639508,Effective,All subsidies
2029,profits_fleet,unaffected_oa,atlantic,-1052166.8183388826,10776029.061283158,11.241749571893843,Effective,All subsidies
2030,profits_fleet,unaffected_oa,atlantic,-872714.1114670736,9892184.651640834,12.334965851545135,Effective,All subsidies
2031,profits_fleet,unaffected_oa,atlantic,-736348.8962623412,8987332.868474383,13.205264262761165,Effective,All subsidies
2032,profits_fleet,unaffected_oa,atlantic,-629238.3540924507,8102339.9422568865,13.876424155585488,Effective,All subsidies
2033,profits_fleet,unaffected_oa,atlantic,-542378.3465136151,7262567.387549394,14.390223695751992,Effective,All subsidies
2034,profits_fleet,unaffected_oa,atlantic,-469960.8449425008,6482274.9061215455,14.793223362926426,Effective,All subsidies
2035,profits_fleet,unaffected_oa,atlantic,-408246.22775417124,5768057.781166843,15.128869758081697,Effective,All subsidies
2036,profits_fleet,unaffected_oa,atlantic,-354806.6452760091,5121426.602787845,15.434415676752094,Effective,All subsidies
2037,profits_fleet,unaffected_oa,atlantic,-308031.8664140479,4540676.687107631,15.740931644403892,Effective,All subsidies
2038,profits_fleet,unaffected_oa,atlantic,-266814.69332329615,4022199.938792177,16.07488170420407,Effective,All subsidies
2039,profits_fleet,unaffected_oa,atlantic,-230355.56838603655,3561377.2722831825,16.46034809245385,Effective,All subsidies
2040,profits_fleet,unaffected_oa,atlantic,-198044.0908371976,3153166.3269264856,16.92153703550059,Effective,All subsidies
2041,profits_fleet,unaffected_oa,atlantic,-169388.81140152644,2792474.3427721355,17.485589099227667,Effective,All subsidies
2042,profits_fleet,unaffected_oa,atlantic,-143976.4989410186,2474383.5675693154,18.186024009258425,Effective,All subsidies
2043,profits_fleet,unaffected_oa,atlantic,-121448.87942914676,2194277.99309103,19.067502997186327,Effective,All subsidies
2044,profits_fleet,unaffected_oa,atlantic,-101489.40878777218,1947905.7819396849,20.193192720365673,Effective,All subsidies
2045,profits_fleet,unaffected_oa,atlantic,-83815.60658829566,1731401.000201615,21.657262658806488,Effective,All subsidies
2046,profits_fleet,unaffected_oa,atlantic,-68174.34992262069,1541280.5348118404,23.60792419086102,Effective,All subsidies
2047,profits_fleet,unaffected_oa,atlantic,-54338.67392905208,1374426.6518728787,26.29370984774886,Effective,All subsidies
2048,profits_fleet,unaffected_oa,atlantic,-42105.30582733743,1228061.9360286433,30.16644142343001,Effective,All subsidies
2049,profits_fleet,unaffected_oa,atlantic,-31292.54793313041,1099720.8540003537,36.1432186458695,Effective,All subsidies
2050,profits_fleet,unaffected_oa,atlantic,-21738.33695445163,987220.537462634,46.41380233139079,Effective,All subsidies
2051,profits_fleet,unaffected_oa,atlantic,-13298.415247519268,888632.3114264586,67.8224216860898,Effective,All subsidies
2052,profits_fleet,unaffected_oa,atlantic,-5844.599992218544,802254.8127987181,138.2642805096729,Effective,All subsidies
2053,profits_fleet,unaffected_oa,atlantic,736.8443714872701,726589.1174981683,985.0821981059551,Effective,All subsidies
2054,profits_fleet,unaffected_oa,atlantic,6546.720911895973,660316.0337666431,99.86210221162634,Effective,All subsidies
2055,profits_fleet,unaffected_oa,atlantic,11674.294981597108,602275.5644367763,50.58988747382,Effective,All subsidies
2056,profits_fleet,unaffected_oa,atlantic,16198.566178203328,551448.4527984983,33.04304101560071,Effective,All subsidies
2057,profits_fleet,unaffected_oa,atlantic,20189.4189493428,506939.68003139575,24.109176311777787,Effective,All subsidies
2058,profits_fleet,unaffected_oa,atlantic,23708.65668239561,467963.7608254149,18.738096809714744,Effective,All subsidies
2059,profits_fleet,unaffected_oa,atlantic,26810.926405611797,433831.6776126517,15.181152081408362,Effective,All subsidies
2060,profits_fleet,unaffected_oa,atlantic,29544.54253671912,403939.29643671936,12.67221360542942,Effective,All subsidies
2061,profits_fleet,unaffected_oa,atlantic,31952.218658384634,377757.11497481726,10.822562902864005,Effective,All subsidies
2062,profits_fleet,unaffected_oa,atlantic,34071.716305477545,354821.20323808794,9.41395156196006,Effective,All subsidies
2063,profits_fleet,unaffected_oa,atlantic,35936.41939196375,334725.2085434474,8.31437283421453,Effective,All subsidies
2064,profits_fleet,unaffected_oa,atlantic,37575.84234411409,317113.30764983513,7.439286729642882,Effective,All subsidies
2065,profits_fleet,unaffected_oa,atlantic,39016.07933966257,301673.9999778393,6.732042918806725,Effective,All subsidies
2066,profits_fleet,unaffected_oa,atlantic,40280.201352763106,288134.64631426847,6.153257348215893,Effective,All subsidies
2067,profits_fleet,unaffected_oa,atlantic,41388.60701330239,276256.6671970831,5.674703188447333,Effective,All subsidies
2068,profits_fleet,unaffected_oa,atlantic,42359.33263880655,265831.32422541664,5.275625881364364,Effective,All subsidies
2069,profits_fleet,unaffected_oa,atlantic,43208.326194819296,256676.01582204248,4.940429505756186,Effective,All subsidies
2070,profits_fleet,unaffected_oa,atlantic,43949.68939345295,248631.0265111085,4.657173689790542,Effective,All subsidies
2071,profits_fleet,unaffected_oa,atlantic,44595.89165277011,241556.6755947614,4.416567908890704,Effective,All subsidies
2072,profits_fleet,unaffected_oa,atlantic,45157.95920306782,235330.81725502375,4.211281054504263,Effective,All subsidies
2073,profits_fleet,unaffected_oa,atlantic,45645.6422388528,229846.64962604782,4.035456581447905,Effective,All subsidies
2074,profits_fleet,unaffected_oa,atlantic,46067.562678007525,225010.79531779548,3.8843650985081255,Effective,All subsidies
2075,profits_fleet,unaffected_oa,atlantic,46431.34478469868,220741.62027514353,3.7541509146185295,Effective,All subsidies
2076,profits_fleet,unaffected_oa,atlantic,46743.73065270996,216967.7617844215,3.6416441040279453,Effective,All subsidies
2077,profits_fleet,unaffected_oa,atlantic,47010.68230595905,213626.83991693927,3.5442190888997165,Effective,All subsidies
2078,profits_fleet,unaffected_oa,atlantic,47237.47197220754,210664.32979249174,3.459686790953534,Effective,All subsidies
2079,profits_fleet,unaffected_oa,atlantic,47428.761903600185,208032.57477807405,3.3862113710854187,Effective,All subsidies
2080,profits_fleet,unaffected_oa,atlantic,47588.674954766524,205689.92315258062,3.3222452263714173,Effective,All subsidies
2081,profits_fleet,unaffected_oa,atlantic,47720.856990374974,203599.9729025456,3.2664777152600286,Effective,All subsidies
2082,profits_fleet,unaffected_oa,atlantic,47828.53207055526,201730.91119015194,3.2177943260429647,Effective,All subsidies
2083,profits_fleet,unaffected_oa,atlantic,47914.551249419106,200054.93669472612,3.175243876402818,Effective,All subsidies
2084,profits_fleet,unaffected_oa,atlantic,47981.435726232594,198547.75447983912,3.1380119513866136,Effective,All subsidies
2085,profits_fleet,unaffected_oa,atlantic,48031.41500473686,197188.13432027109,3.105399232998328,Effective,All subsidies
2086,profits_fleet,unaffected_oa,atlantic,48066.46063647373,195957.524549247,3.0768036995956964,Effective,All subsidies
2087,profits_fleet,unaffected_oa,atlantic,48088.31606097927,194839.7144698213,3.0517059117385448,Effective,All subsidies
2088,profits_fleet,unaffected_oa,atlantic,48098.522993504186,193820.5392414081,3.0296567790155224,Effective,All subsidies
2089,profits_fleet,unaffected_oa,atlantic,48098.444760705344,192887.6219123368,3.0102673355026828,Effective,All subsidies
2090,profits_fleet,unaffected_oa,atlantic,48089.286935597076,192030.14793590293,2.993200152729998,Effective,All subsidies
2091,profits_fleet,unaffected_oa,atlantic,48072.115587214124,191238.66808554053,2.9781620956246164,Effective,All subsidies
2092,profits_fleet,unaffected_oa,atlantic,48047.873417861876,190504.92620134517,2.96489818695128,Effective,All subsidies
2093,profits_fleet,unaffected_oa,atlantic,48017.39403464121,189821.70864676242,2.9531863913693286,Effective,All subsidies
2094,profits_fleet,unaffected_oa,atlantic,47981.41456947161,189182.7127387725,2.942833166472354,Effective,All subsidies
2095,profits_fleet,unaffected_oa,atlantic,47940.58683974086,188582.4317698793,2.933669656574831,Effective,All subsidies
2096,profits_fleet,unaffected_oa,atlantic,47895.487218025024,188016.0545267904,2.9255484273690047,Effective,All subsidies
2097,profits_fleet,unaffected_oa,atlantic,47846.625359693426,187479.3774846861,2.918340657784843,Effective,All subsidies
2098,profits_fleet,unaffected_oa,atlantic,47794.451921957894,186968.7280766028,2.911933719459705,Effective,All subsidies
2099,profits_fleet,unaffected_oa,atlantic,47739.3653884494,186480.8976459311,2.9062290863851827,Effective,All subsidies
2100,profits_fleet,unaffected_oa,atlantic,47681.71810634446,186013.0828576025,2.901140526076217,Effective,All subsidies
2019,profits_total,Total,atlantic,-2505821455.9450574,-8213033990.544996,-2.277581477746384,Effective,All subsidies
2020,profits_total,Total,atlantic,-1908260975.010483,-5881621780.290644,-2.082189416077292,Effective,All subsidies
2021,profits_total,Total,atlantic,-1516185869.3566904,-4541830697.490661,-1.9955632678582707,Effective,All subsidies
2022,profits_total,Total,atlantic,-1245256992.3749628,-3667214745.9221964,-1.9449461182531156,Effective,All subsidies
2023,profits_total,Total,atlantic,-1056654094.8248998,-3069920757.560593,-1.9053223496657303,Effective,All subsidies
2024,profits_total,Total,atlantic,-926998071.7202235,-2658853790.9659076,-1.8682409080224862,Effective,All subsidies
2025,profits_total,Total,atlantic,-839640257.8066174,-2377778806.0081778,-1.8319018578499584,Effective,All subsidies
2026,profits_total,Total,atlantic,-782089981.122296,-2187790853.571121,-1.797364633710881,Effective,All subsidies
2027,profits_total,Total,atlantic,-745026468.1336626,-2061029705.4722269,-1.76638454286763,Effective,All subsidies
2028,profits_total,Total,atlantic,-721666524.4552025,-1977520594.725357,-1.7402138352173377,Effective,All subsidies
2029,profits_total,Total,atlantic,-707219630.97928,-1923105989.9754925,-1.7192485979392098,Effective,All subsidies
