"COUNTRY","Country","VARIABLE","Variable","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","FCRC","COST RECOVERY CHARGES","NAT","National currency","2011","2011","CAD","Canadian Dollar","0","Units",,,-41787474,,
"CAN","Canada","FCRC","COST RECOVERY CHARGES","NAT","National currency","2012","2012","CAD","Canadian Dollar","0","Units",,,-42270858,,
"CAN","Canada","FCRC","COST RECOVERY CHARGES","NAT","National currency","2013","2013","CAD","Canadian Dollar","0","Units",,,-41885187,,
"CAN","Canada","FCRC","COST RECOVERY CHARGES","NAT","National currency","2014","2014","CAD","Canadian Dollar","0","Units",,,-42152756,,
"CAN","Canada","FCRC","COST RECOVERY CHARGES","NAT","National currency","2015","2015","CAD","Canadian Dollar","0","Units",,,-44035938,,
"CAN","Canada","FCRC","COST RECOVERY CHARGES","NAT","National currency","2016","2016","CAD","Canadian Dollar","0","Units",,,-40090629,,
"CAN","Canada","FCRC","COST RECOVERY CHARGES","NAT","National currency","2017","2017","CAD","Canadian Dollar","0","Units",,,-42517726.55,,
"CAN","Canada","FCRRE","Cost Recovery Charges, for resource access rights","NAT","National currency","2008","2008","CAD","Canadian Dollar","0","Units",,,-42992244,,
"CAN","Canada","FCRRE","Cost Recovery Charges, for resource access rights","NAT","National currency","2009","2009","CAD","Canadian Dollar","0","Units",,,-44009606,,
"CAN","Canada","FCRRE","Cost Recovery Charges, for resource access rights","NAT","National currency","2010","2010","CAD","Canadian Dollar","0","Units",,,-40222231,,
"CAN","Canada","FCRRE","Cost Recovery Charges, for resource access rights","NAT","National currency","2011","2011","CAD","Canadian Dollar","0","Units",,,-40446648,,
"CAN","Canada","FCRRE","Cost Recovery Charges, for resource access rights","NAT","National currency","2012","2012","CAD","Canadian Dollar","0","Units",,,-41279796,,
"CAN","Canada","FCRRE","Cost Recovery Charges, for resource access rights","NAT","National currency","2013","2013","CAD","Canadian Dollar","0","Units",,,-40553623,,
"CAN","Canada","FCRRE","Cost Recovery Charges, for resource access rights","NAT","National currency","2014","2014","CAD","Canadian Dollar","0","Units",,,-41207227,,
"CAN","Canada","FCRRE","Cost Recovery Charges, for resource access rights","NAT","National currency","2015","2015","CAD","Canadian Dollar","0","Units",,,-42960256,,
"CAN","Canada","FCRRE","Cost Recovery Charges, for resource access rights","NAT","National currency","2016","2016","CAD","Canadian Dollar","0","Units",,,-38860966,,
"CAN","Canada","FCRRE","Cost Recovery Charges, for resource access rights","NAT","National currency","2017","2017","CAD","Canadian Dollar","0","Units",,,-41535338.55,,
"CAN","Canada","FCRIN","Cost Recovery Charges, for infrastructure access","NAT","National currency","2008","2008","CAD","Canadian Dollar","0","Units",,,-1208780,,
"CAN","Canada","FCRIN","Cost Recovery Charges, for infrastructure access","NAT","National currency","2009","2009","CAD","Canadian Dollar","0","Units",,,-1753391,,
"CAN","Canada","FCRIN","Cost Recovery Charges, for infrastructure access","NAT","National currency","2010","2010","CAD","Canadian Dollar","0","Units",,,-1770577,,
"CAN","Canada","FCRIN","Cost Recovery Charges, for infrastructure access","NAT","National currency","2011","2011","CAD","Canadian Dollar","0","Units",,,-1340826,,
"CAN","Canada","FCRIN","Cost Recovery Charges, for infrastructure access","NAT","National currency","2012","2012","CAD","Canadian Dollar","0","Units",,,-991062,,
"CAN","Canada","FCRIN","Cost Recovery Charges, for infrastructure access","NAT","National currency","2013","2013","CAD","Canadian Dollar","0","Units",,,-1331564,,
"CAN","Canada","FCRIN","Cost Recovery Charges, for infrastructure access","NAT","National currency","2014","2014","CAD","Canadian Dollar","0","Units",,,-945529,,
"CAN","Canada","FCRIN","Cost Recovery Charges, for infrastructure access","NAT","National currency","2015","2015","CAD","Canadian Dollar","0","Units",,,-1075682,,
"CAN","Canada","FCRIN","Cost Recovery Charges, for infrastructure access","NAT","National currency","2016","2016","CAD","Canadian Dollar","0","Units",,,-1229663,,
"CAN","Canada","FCRIN","Cost Recovery Charges, for infrastructure access","NAT","National currency","2017","2017","CAD","Canadian Dollar","0","Units",,,-982388,,
"CAN","Canada","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2008","2008","USD","US Dollar","0","Units",,,746548522.809,,
"CAN","Canada","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2009","2009","USD","US Dollar","0","Units",,,769804828.135,,
"CAN","Canada","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,844192250.956,,
"CAN","Canada","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,846126782.395,,
"CAN","Canada","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,733176942.595,,
"CAN","Canada","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,680117708.5,,
"CAN","Canada","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,630587764.204,,
"CAN","Canada","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,646658497.194,,
"CAN","Canada","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,671090064.269,,
"CAN","Canada","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,675526486.33,,
"CAN","Canada","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2008","2008","USD","US Dollar","0","Units",,,746548522.809,,
"CAN","Canada","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2009","2009","USD","US Dollar","0","Units",,,769804828.135,,
"CAN","Canada","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,844192250.956,,
"CAN","Canada","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,846126782.395,,
"CAN","Canada","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,733176942.595,,
"CAN","Canada","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,680117708.5,,
"CAN","Canada","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,630587764.204,,
"CAN","Canada","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,646658497.194,,
"CAN","Canada","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,671090064.269,,
"CAN","Canada","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,675526486.33,,
"CAN","Canada","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2008","2008","USD","US Dollar","0","Units",,,230619663.667,,
"CAN","Canada","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2009","2009","USD","US Dollar","0","Units",,,222268304.972,,
"CAN","Canada","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,234607253.218,,
"CAN","Canada","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,262049538.419,,
"CAN","Canada","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,252992595.951,,
"CAN","Canada","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,240650196.089,,
"CAN","Canada","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,231376303.257,,
"CAN","Canada","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,213021665.148,,
"CAN","Canada","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,213443524.131,,
"CAN","Canada","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,251603146.697,,
"CAN","Canada","IFINC","Transfers based on fishers income","USD","US dollar","2008","2008","USD","US Dollar","0","Units",,,230619663.667,,
"CAN","Canada","IFINC","Transfers based on fishers income","USD","US dollar","2009","2009","USD","US Dollar","0","Units",,,222268304.972,,
"CAN","Canada","IFINC","Transfers based on fishers income","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,234607253.218,,
"CAN","Canada","IFINC","Transfers based on fishers income","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,262049538.419,,
"CAN","Canada","IFINC","Transfers based on fishers income","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,252992595.951,,
"CAN","Canada","IFINC","Transfers based on fishers income","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,240650196.089,,
"CAN","Canada","IFINC","Transfers based on fishers income","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,231376303.257,,
"CAN","Canada","IFINC","Transfers based on fishers income","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,213021665.148,,
"CAN","Canada","IFINC","Transfers based on fishers income","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,213443524.131,,
"CAN","Canada","IFINC","Transfers based on fishers income","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,251603146.697,,
"CAN","Canada","IFINC_INS","Income support","USD","US dollar","2008","2008","USD","US Dollar","0","Units",,,230619663.667,,
"CAN","Canada","IFINC_INS","Income support","USD","US dollar","2009","2009","USD","US Dollar","0","Units",,,222268304.972,,
"CAN","Canada","IFINC_INS","Income support","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,234607253.218,,
"CAN","Canada","IFINC_INS","Income support","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,262049538.419,,
"CAN","Canada","IFINC_INS","Income support","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,252992595.951,,
"CAN","Canada","IFINC_INS","Income support","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,240650196.089,,
"CAN","Canada","IFINC_INS","Income support","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,231376303.257,,
"CAN","Canada","IFINC_INS","Income support","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,213021665.148,,
"CAN","Canada","IFINC_INS","Income support","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,213443524.131,,
"CAN","Canada","IFINC_INS","Income support","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,251603146.697,,
"CAN","Canada","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2008","2008","USD","US Dollar","0","Units",,,557332698.657,,
"CAN","Canada","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2009","2009","USD","US Dollar","0","Units",,,587631117.738,,
"CAN","Canada","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,650345516.315,,
"CAN","Canada","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,626324112.314,,
"CAN","Canada","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,522487408.742,,
"CAN","Canada","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,480127772.454,,
"CAN","Canada","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,437369320.319,,
"CAN","Canada","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,468086368.73,,
"CAN","Canada","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,487894278.345,,
"CAN","Canada","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,456677142.533,,
"CAN","Canada","GSINF","Provision of infrastructure","USD","US dollar","2008","2008","USD","US Dollar","0","Units",,,92463547.318,,
"CAN","Canada","GSINF","Provision of infrastructure","USD","US dollar","2009","2009","USD","US Dollar","0","Units",,,191357501.746,,
"CAN","Canada","GSINF","Provision of infrastructure","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,197535587.117,,
"CAN","Canada","GSINF","Provision of infrastructure","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,161632340.248,,
"CAN","Canada","GSINF","Provision of infrastructure","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,108895700.629,,
"CAN","Canada","GSINF","Provision of infrastructure","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,93181777.281,,
"CAN","Canada","GSINF","Provision of infrastructure","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,91593065.457,,
"CAN","Canada","GSINF","Provision of infrastructure","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,168969066.269,,
"CAN","Canada","GSINF","Provision of infrastructure","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,192896133.923,,
"CAN","Canada","GSINF","Provision of infrastructure","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,88830984.548,,
"CAN","Canada","GSINF_CAP","Capital expenditures","USD","US dollar","2008","2008","USD","US Dollar","0","Units",,,92463547.318,,
"CAN","Canada","GSINF_CAP","Capital expenditures","USD","US dollar","2009","2009","USD","US Dollar","0","Units",,,191357501.746,,
"CAN","Canada","GSINF_CAP","Capital expenditures","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,197535587.117,,
"CAN","Canada","GSINF_CAP","Capital expenditures","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,161632340.248,,
"CAN","Canada","GSINF_CAP","Capital expenditures","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,108895700.629,,
"CAN","Canada","GSINF_CAP","Capital expenditures","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,93181777.281,,
"CAN","Canada","GSINF_CAP","Capital expenditures","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,91593065.457,,
"CAN","Canada","GSINF_CAP","Capital expenditures","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,168969066.269,,
"CAN","Canada","GSINF_CAP","Capital expenditures","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,192896133.923,,
"CAN","Canada","GSINF_CAP","Capital expenditures","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,88830984.548,,
"CAN","Canada","GSMKG","Marketing and promotion","USD","US dollar","2008","2008","USD","US Dollar","0","Units",,,2698245.943,,
"CAN","Canada","GSMKG","Marketing and promotion","USD","US dollar","2009","2009","USD","US Dollar","0","Units",,,2412833.861,,
"CAN","Canada","GSMKG","Marketing and promotion","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,2706030.14,,
"CAN","Canada","GSMKG","Marketing and promotion","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,2741769.12,,
"CAN","Canada","GSMKG","Marketing and promotion","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,2366502.55,,
"CAN","Canada","GSMKG","Marketing and promotion","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,1672765.435,,
"CAN","Canada","GSMKG","Marketing and promotion","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,454226.263,,
